measure_id,state_id,quarter_id,net_change
3: Natural Increase,5: Western Australia,2022-Q1,3876.0
3: Natural Increase,6: Tasmania,1981-Q2,962.0
3: Natural Increase,6: Tasmania,1981-Q3,927.0
3: Natural Increase,6: Tasmania,1981-Q4,880.0
3: Natural Increase,6: Tasmania,1982-Q1,1075.0
3: Natural Increase,6: Tasmania,1982-Q2,887.0
3: Natural Increase,6: Tasmania,1982-Q3,844.0
3: Natural Increase,6: Tasmania,1982-Q4,789.0
3: Natural Increase,6: Tasmania,1983-Q1,1001.0
3: Natural Increase,6: Tasmania,1983-Q2,973.0
3: Natural Increase,6: Tasmania,1983-Q3,938.0
3: Natural Increase,6: Tasmania,1983-Q4,831.0
3: Natural Increase,6: Tasmania,1984-Q1,968.0
3: Natural Increase,6: Tasmania,1984-Q2,928.0
3: Natural Increase,6: Tasmania,1984-Q3,813.0
3: Natural Increase,6: Tasmania,1984-Q4,828.0
3: Natural Increase,6: Tasmania,1985-Q1,1067.0
3: Natural Increase,6: Tasmania,1985-Q2,870.0
3: Natural Increase,6: Tasmania,1985-Q3,829.0
3: Natural Increase,6: Tasmania,1985-Q4,789.0
3: Natural Increase,6: Tasmania,1986-Q1,836.0
3: Natural Increase,6: Tasmania,1986-Q2,864.0
3: Natural Increase,6: Tasmania,1986-Q3,904.0
3: Natural Increase,6: Tasmania,1986-Q4,892.0
3: Natural Increase,6: Tasmania,1987-Q1,891.0
3: Natural Increase,6: Tasmania,1987-Q2,828.0
3: Natural Increase,6: Tasmania,1987-Q3,728.0
3: Natural Increase,6: Tasmania,1987-Q4,706.0
3: Natural Increase,6: Tasmania,1988-Q1,791.0
3: Natural Increase,6: Tasmania,1988-Q2,830.0
3: Natural Increase,6: Tasmania,1988-Q3,677.0
3: Natural Increase,6: Tasmania,1988-Q4,934.0
3: Natural Increase,6: Tasmania,1989-Q1,805.0
3: Natural Increase,6: Tasmania,1989-Q2,775.0
3: Natural Increase,6: Tasmania,1989-Q3,725.0
3: Natural Increase,6: Tasmania,1989-Q4,818.0
3: Natural Increase,6: Tasmania,1990-Q1,934.0
3: Natural Increase,6: Tasmania,1990-Q2,875.0
3: Natural Increase,6: Tasmania,1990-Q3,688.0
3: Natural Increase,6: Tasmania,1990-Q4,833.0
3: Natural Increase,6: Tasmania,1991-Q1,858.0
3: Natural Increase,6: Tasmania,1991-Q2,881.0
3: Natural Increase,6: Tasmania,1991-Q3,739.0
3: Natural Increase,6: Tasmania,1991-Q4,791.0
3: Natural Increase,6: Tasmania,1992-Q1,929.0
3: Natural Increase,6: Tasmania,1992-Q2,767.0
3: Natural Increase,6: Tasmania,1992-Q3,723.0
3: Natural Increase,6: Tasmania,1992-Q4,835.0
3: Natural Increase,6: Tasmania,1993-Q1,830.0
3: Natural Increase,6: Tasmania,1993-Q2,750.0
3: Natural Increase,6: Tasmania,1993-Q3,761.0
3: Natural Increase,6: Tasmania,1993-Q4,843.0
3: Natural Increase,6: Tasmania,1994-Q1,824.0
3: Natural Increase,6: Tasmania,1994-Q2,688.0
3: Natural Increase,6: Tasmania,1994-Q3,617.0
3: Natural Increase,6: Tasmania,1994-Q4,845.0
3: Natural Increase,6: Tasmania,1995-Q1,792.0
3: Natural Increase,6: Tasmania,1995-Q2,722.0
3: Natural Increase,6: Tasmania,1995-Q3,714.0
3: Natural Increase,6: Tasmania,1995-Q4,583.0
3: Natural Increase,6: Tasmania,1996-Q1,713.0
3: Natural Increase,6: Tasmania,1996-Q2,511.0
3: Natural Increase,6: Tasmania,1996-Q3,633.0
3: Natural Increase,6: Tasmania,1996-Q4,654.0
3: Natural Increase,6: Tasmania,1997-Q1,640.0
3: Natural Increase,6: Tasmania,1997-Q2,517.0
3: Natural Increase,6: Tasmania,1997-Q3,433.0
3: Natural Increase,6: Tasmania,1997-Q4,547.0
3: Natural Increase,6: Tasmania,1998-Q1,625.0
3: Natural Increase,6: Tasmania,1998-Q2,499.0
3: Natural Increase,6: Tasmania,1998-Q3,605.0
3: Natural Increase,6: Tasmania,1998-Q4,660.0
3: Natural Increase,6: Tasmania,1999-Q1,680.0
3: Natural Increase,6: Tasmania,1999-Q2,713.0
3: Natural Increase,6: Tasmania,1999-Q3,512.0
3: Natural Increase,6: Tasmania,1999-Q4,518.0
3: Natural Increase,6: Tasmania,2000-Q1,569.0
3: Natural Increase,6: Tasmania,2000-Q2,490.0
3: Natural Increase,6: Tasmania,2000-Q3,476.0
3: Natural Increase,6: Tasmania,2000-Q4,563.0
3: Natural Increase,6: Tasmania,2001-Q1,589.0
3: Natural Increase,6: Tasmania,2001-Q2,419.0
3: Natural Increase,6: Tasmania,2001-Q3,386.0
3: Natural Increase,6: Tasmania,2001-Q4,534.0
3: Natural Increase,6: Tasmania,2002-Q1,583.0
3: Natural Increase,6: Tasmania,2002-Q2,479.0
3: Natural Increase,6: Tasmania,2002-Q3,480.0
3: Natural Increase,6: Tasmania,2002-Q4,431.0
3: Natural Increase,6: Tasmania,2003-Q1,487.0
3: Natural Increase,6: Tasmania,2003-Q2,351.0
3: Natural Increase,6: Tasmania,2003-Q3,377.0
3: Natural Increase,6: Tasmania,2003-Q4,576.0
3: Natural Increase,6: Tasmania,2004-Q1,468.0
3: Natural Increase,6: Tasmania,2004-Q2,309.0
3: Natural Increase,6: Tasmania,2004-Q3,520.0
3: Natural Increase,6: Tasmania,2004-Q4,520.0
3: Natural Increase,6: Tasmania,2005-Q1,549.0
3: Natural Increase,6: Tasmania,2005-Q2,550.0
3: Natural Increase,6: Tasmania,2005-Q3,585.0
3: Natural Increase,6: Tasmania,2005-Q4,712.0
3: Natural Increase,6: Tasmania,2006-Q1,748.0
3: Natural Increase,6: Tasmania,2006-Q2,382.0
3: Natural Increase,6: Tasmania,2006-Q3,753.0
3: Natural Increase,6: Tasmania,2006-Q4,802.0
3: Natural Increase,6: Tasmania,2007-Q1,651.0
3: Natural Increase,6: Tasmania,2007-Q2,582.0
3: Natural Increase,6: Tasmania,2007-Q3,582.0
3: Natural Increase,6: Tasmania,2007-Q4,638.0
3: Natural Increase,6: Tasmania,2008-Q1,735.0
3: Natural Increase,6: Tasmania,2008-Q2,640.0
3: Natural Increase,6: Tasmania,2008-Q3,548.0
3: Natural Increase,6: Tasmania,2008-Q4,706.0
3: Natural Increase,6: Tasmania,2009-Q1,672.0
3: Natural Increase,6: Tasmania,2009-Q2,673.0
3: Natural Increase,6: Tasmania,2009-Q3,593.0
3: Natural Increase,6: Tasmania,2009-Q4,588.0
3: Natural Increase,6: Tasmania,2010-Q1,618.0
3: Natural Increase,6: Tasmania,2010-Q2,510.0
3: Natural Increase,6: Tasmania,2010-Q3,494.0
3: Natural Increase,6: Tasmania,2010-Q4,535.0
3: Natural Increase,6: Tasmania,2011-Q1,671.0
3: Natural Increase,6: Tasmania,2011-Q2,502.0
3: Natural Increase,6: Tasmania,2011-Q3,563.0
3: Natural Increase,6: Tasmania,2011-Q4,564.0
3: Natural Increase,6: Tasmania,2012-Q1,508.0
3: Natural Increase,6: Tasmania,2012-Q2,431.0
3: Natural Increase,6: Tasmania,2012-Q3,359.0
3: Natural Increase,6: Tasmania,2012-Q4,408.0
3: Natural Increase,6: Tasmania,2013-Q1,489.0
3: Natural Increase,6: Tasmania,2013-Q2,392.0
3: Natural Increase,6: Tasmania,2013-Q3,391.0
3: Natural Increase,6: Tasmania,2013-Q4,391.0
3: Natural Increase,6: Tasmania,2014-Q1,507.0
3: Natural Increase,6: Tasmania,2014-Q2,251.0
3: Natural Increase,6: Tasmania,2014-Q3,332.0
3: Natural Increase,6: Tasmania,2014-Q4,330.0
3: Natural Increase,6: Tasmania,2015-Q1,400.0
3: Natural Increase,6: Tasmania,2015-Q2,267.0
3: Natural Increase,6: Tasmania,2015-Q3,117.0
3: Natural Increase,6: Tasmania,2015-Q4,248.0
3: Natural Increase,6: Tasmania,2016-Q1,499.0
3: Natural Increase,6: Tasmania,2016-Q2,330.0
3: Natural Increase,6: Tasmania,2016-Q3,242.0
3: Natural Increase,6: Tasmania,2016-Q4,214.0
3: Natural Increase,6: Tasmania,2017-Q1,279.0
3: Natural Increase,6: Tasmania,2017-Q2,295.0
3: Natural Increase,6: Tasmania,2017-Q3,-82.0
3: Natural Increase,6: Tasmania,2017-Q4,213.0
3: Natural Increase,6: Tasmania,2018-Q1,387.0
3: Natural Increase,6: Tasmania,2018-Q2,185.0
3: Natural Increase,6: Tasmania,2018-Q3,237.0
3: Natural Increase,6: Tasmania,2018-Q4,312.0
3: Natural Increase,6: Tasmania,2019-Q1,314.0
3: Natural Increase,6: Tasmania,2019-Q2,221.0
3: Natural Increase,6: Tasmania,2019-Q3,193.0
3: Natural Increase,6: Tasmania,2019-Q4,285.0
3: Natural Increase,6: Tasmania,2020-Q1,320.0
3: Natural Increase,6: Tasmania,2020-Q2,312.0
3: Natural Increase,6: Tasmania,2020-Q3,276.0
3: Natural Increase,6: Tasmania,2020-Q4,222.0
3: Natural Increase,6: Tasmania,2021-Q1,381.0
3: Natural Increase,6: Tasmania,2021-Q2,300.0
3: Natural Increase,6: Tasmania,2021-Q3,197.0
3: Natural Increase,6: Tasmania,2021-Q4,322.0
3: Natural Increase,6: Tasmania,2022-Q1,131.0
6: Net Internal Migration,2: Victoria,1981-Q2,-3330.0
6: Net Internal Migration,2: Victoria,1981-Q3,-4897.0
6: Net Internal Migration,2: Victoria,1981-Q4,-4354.0
6: Net Internal Migration,2: Victoria,1982-Q1,-3393.0
6: Net Internal Migration,2: Victoria,1982-Q2,-1785.0
6: Net Internal Migration,2: Victoria,1982-Q3,-1840.0
6: Net Internal Migration,2: Victoria,1982-Q4,-1739.0
6: Net Internal Migration,2: Victoria,1983-Q1,-1196.0
6: Net Internal Migration,2: Victoria,1983-Q2,-361.0
6: Net Internal Migration,2: Victoria,1983-Q3,-1221.0
6: Net Internal Migration,2: Victoria,1983-Q4,-1139.0
6: Net Internal Migration,2: Victoria,1984-Q1,-155.0
6: Net Internal Migration,2: Victoria,1984-Q2,-825.0
6: Net Internal Migration,2: Victoria,1984-Q3,-1255.0
6: Net Internal Migration,2: Victoria,1984-Q4,-1167.0
6: Net Internal Migration,2: Victoria,1985-Q1,-2328.0
6: Net Internal Migration,2: Victoria,1985-Q2,-1049.0
6: Net Internal Migration,2: Victoria,1985-Q3,-2754.0
6: Net Internal Migration,2: Victoria,1985-Q4,-4159.0
6: Net Internal Migration,2: Victoria,1986-Q1,-3458.0
6: Net Internal Migration,2: Victoria,1986-Q2,-2830.0
6: Net Internal Migration,2: Victoria,1986-Q3,-3195.0
6: Net Internal Migration,2: Victoria,1986-Q4,-3812.0
6: Net Internal Migration,2: Victoria,1987-Q1,-3921.0
6: Net Internal Migration,2: Victoria,1987-Q2,-2177.0
6: Net Internal Migration,2: Victoria,1987-Q3,-3371.0
6: Net Internal Migration,2: Victoria,1987-Q4,-4396.0
6: Net Internal Migration,2: Victoria,1988-Q1,-4823.0
6: Net Internal Migration,2: Victoria,1988-Q2,-1833.0
6: Net Internal Migration,2: Victoria,1988-Q3,-2076.0
6: Net Internal Migration,2: Victoria,1988-Q4,-3167.0
6: Net Internal Migration,2: Victoria,1989-Q1,-5125.0
6: Net Internal Migration,2: Victoria,1989-Q2,-2136.0
6: Net Internal Migration,2: Victoria,1989-Q3,-2340.0
6: Net Internal Migration,2: Victoria,1989-Q4,-1966.0
6: Net Internal Migration,2: Victoria,1990-Q1,-3139.0
6: Net Internal Migration,2: Victoria,1990-Q2,-384.0
6: Net Internal Migration,2: Victoria,1990-Q3,-2322.0
6: Net Internal Migration,2: Victoria,1990-Q4,-3208.0
6: Net Internal Migration,2: Victoria,1991-Q1,-5335.0
6: Net Internal Migration,2: Victoria,1991-Q2,-3988.0
6: Net Internal Migration,2: Victoria,1991-Q3,-4626.0
6: Net Internal Migration,2: Victoria,1991-Q4,-4506.0
6: Net Internal Migration,2: Victoria,1992-Q1,-5954.0
6: Net Internal Migration,2: Victoria,1992-Q2,-3341.0
6: Net Internal Migration,2: Victoria,1992-Q3,-6596.0
6: Net Internal Migration,2: Victoria,1992-Q4,-5120.0
6: Net Internal Migration,2: Victoria,1993-Q1,-7738.0
6: Net Internal Migration,2: Victoria,1993-Q2,-5934.0
6: Net Internal Migration,2: Victoria,1993-Q3,-8573.0
6: Net Internal Migration,2: Victoria,1993-Q4,-6473.0
6: Net Internal Migration,2: Victoria,1994-Q1,-8543.0
6: Net Internal Migration,2: Victoria,1994-Q2,-5606.0
6: Net Internal Migration,2: Victoria,1994-Q3,-5694.0
6: Net Internal Migration,2: Victoria,1994-Q4,-4907.0
6: Net Internal Migration,2: Victoria,1995-Q1,-6357.0
6: Net Internal Migration,2: Victoria,1995-Q2,-5062.0
6: Net Internal Migration,2: Victoria,1995-Q3,-4088.0
6: Net Internal Migration,2: Victoria,1995-Q4,-2698.0
6: Net Internal Migration,2: Victoria,1996-Q1,-3203.0
6: Net Internal Migration,2: Victoria,1996-Q2,-2811.0
6: Net Internal Migration,2: Victoria,1996-Q3,-2606.0
6: Net Internal Migration,2: Victoria,1996-Q4,-1361.0
6: Net Internal Migration,2: Victoria,1997-Q1,-684.0
6: Net Internal Migration,2: Victoria,1997-Q2,-1544.0
6: Net Internal Migration,2: Victoria,1997-Q3,-539.0
6: Net Internal Migration,2: Victoria,1997-Q4,126.0
6: Net Internal Migration,2: Victoria,1998-Q1,117.0
6: Net Internal Migration,2: Victoria,1998-Q2,26.0
6: Net Internal Migration,2: Victoria,1998-Q3,-427.0
6: Net Internal Migration,2: Victoria,1998-Q4,1678.0
6: Net Internal Migration,2: Victoria,1999-Q1,526.0
6: Net Internal Migration,2: Victoria,1999-Q2,750.0
6: Net Internal Migration,2: Victoria,1999-Q3,689.0
6: Net Internal Migration,2: Victoria,1999-Q4,1918.0
6: Net Internal Migration,2: Victoria,2000-Q1,1529.0
6: Net Internal Migration,2: Victoria,2000-Q2,1083.0
6: Net Internal Migration,2: Victoria,2000-Q3,1226.0
6: Net Internal Migration,2: Victoria,2000-Q4,1082.0
6: Net Internal Migration,2: Victoria,2001-Q1,1986.0
6: Net Internal Migration,2: Victoria,2001-Q2,869.0
6: Net Internal Migration,2: Victoria,2001-Q3,1020.0
6: Net Internal Migration,2: Victoria,2001-Q4,1229.0
6: Net Internal Migration,2: Victoria,2002-Q1,1796.0
6: Net Internal Migration,2: Victoria,2002-Q2,-436.0
6: Net Internal Migration,2: Victoria,2002-Q3,-489.0
6: Net Internal Migration,2: Victoria,2002-Q4,273.0
6: Net Internal Migration,2: Victoria,2003-Q1,517.0
6: Net Internal Migration,2: Victoria,2003-Q2,-1044.0
6: Net Internal Migration,2: Victoria,2003-Q3,-475.0
6: Net Internal Migration,2: Victoria,2003-Q4,-1219.0
6: Net Internal Migration,2: Victoria,2004-Q1,-365.0
6: Net Internal Migration,2: Victoria,2004-Q2,-992.0
6: Net Internal Migration,2: Victoria,2004-Q3,-672.0
6: Net Internal Migration,2: Victoria,2004-Q4,-554.0
6: Net Internal Migration,2: Victoria,2005-Q1,-910.0
6: Net Internal Migration,2: Victoria,2005-Q2,-934.0
6: Net Internal Migration,2: Victoria,2005-Q3,-1033.0
6: Net Internal Migration,2: Victoria,2005-Q4,-694.0
6: Net Internal Migration,2: Victoria,2006-Q1,298.0
6: Net Internal Migration,2: Victoria,2006-Q2,-402.0
6: Net Internal Migration,2: Victoria,2006-Q3,-203.0
6: Net Internal Migration,2: Victoria,2006-Q4,-306.0
6: Net Internal Migration,2: Victoria,2007-Q1,-556.0
6: Net Internal Migration,2: Victoria,2007-Q2,-552.0
6: Net Internal Migration,2: Victoria,2007-Q3,-148.0
6: Net Internal Migration,2: Victoria,2007-Q4,-1302.0
6: Net Internal Migration,2: Victoria,2008-Q1,118.0
6: Net Internal Migration,2: Victoria,2008-Q2,-592.0
6: Net Internal Migration,2: Victoria,2008-Q3,138.0
6: Net Internal Migration,2: Victoria,2008-Q4,111.0
6: Net Internal Migration,2: Victoria,2009-Q1,872.0
6: Net Internal Migration,2: Victoria,2009-Q2,402.0
6: Net Internal Migration,2: Victoria,2009-Q3,419.0
6: Net Internal Migration,2: Victoria,2009-Q4,899.0
6: Net Internal Migration,2: Victoria,2010-Q1,1057.0
6: Net Internal Migration,2: Victoria,2010-Q2,939.0
6: Net Internal Migration,2: Victoria,2010-Q3,334.0
6: Net Internal Migration,2: Victoria,2010-Q4,801.0
6: Net Internal Migration,2: Victoria,2011-Q1,1327.0
6: Net Internal Migration,2: Victoria,2011-Q2,1072.0
6: Net Internal Migration,2: Victoria,2011-Q3,505.0
6: Net Internal Migration,2: Victoria,2011-Q4,978.0
6: Net Internal Migration,2: Victoria,2012-Q1,759.0
6: Net Internal Migration,2: Victoria,2012-Q2,175.0
6: Net Internal Migration,2: Victoria,2012-Q3,582.0
6: Net Internal Migration,2: Victoria,2012-Q4,1732.0
6: Net Internal Migration,2: Victoria,2013-Q1,1882.0
6: Net Internal Migration,2: Victoria,2013-Q2,2224.0
6: Net Internal Migration,2: Victoria,2013-Q3,2051.0
6: Net Internal Migration,2: Victoria,2013-Q4,2439.0
6: Net Internal Migration,2: Victoria,2014-Q1,2655.0
6: Net Internal Migration,2: Victoria,2014-Q2,2594.0
6: Net Internal Migration,2: Victoria,2014-Q3,1703.0
6: Net Internal Migration,2: Victoria,2014-Q4,3289.0
6: Net Internal Migration,2: Victoria,2015-Q1,3105.0
6: Net Internal Migration,2: Victoria,2015-Q2,2982.0
6: Net Internal Migration,2: Victoria,2015-Q3,2661.0
6: Net Internal Migration,2: Victoria,2015-Q4,5197.0
6: Net Internal Migration,2: Victoria,2016-Q1,4602.0
6: Net Internal Migration,2: Victoria,2016-Q2,5179.0
6: Net Internal Migration,2: Victoria,2016-Q3,3155.0
6: Net Internal Migration,2: Victoria,2016-Q4,6003.0
6: Net Internal Migration,2: Victoria,2017-Q1,5234.0
6: Net Internal Migration,2: Victoria,2017-Q2,3801.0
6: Net Internal Migration,2: Victoria,2017-Q3,2930.0
6: Net Internal Migration,2: Victoria,2017-Q4,4421.0
6: Net Internal Migration,2: Victoria,2018-Q1,3947.0
6: Net Internal Migration,2: Victoria,2018-Q2,3018.0
6: Net Internal Migration,2: Victoria,2018-Q3,2599.0
6: Net Internal Migration,2: Victoria,2018-Q4,3645.0
6: Net Internal Migration,2: Victoria,2019-Q1,3518.0
6: Net Internal Migration,2: Victoria,2019-Q2,2436.0
6: Net Internal Migration,2: Victoria,2019-Q3,2030.0
6: Net Internal Migration,2: Victoria,2019-Q4,2665.0
6: Net Internal Migration,2: Victoria,2020-Q1,590.0
6: Net Internal Migration,2: Victoria,2020-Q2,-3042.0
6: Net Internal Migration,2: Victoria,2020-Q3,-3578.0
6: Net Internal Migration,2: Victoria,2020-Q4,-6310.0
6: Net Internal Migration,2: Victoria,2021-Q1,-4739.0
6: Net Internal Migration,2: Victoria,2021-Q2,-3720.0
6: Net Internal Migration,2: Victoria,2021-Q3,-2148.0
6: Net Internal Migration,2: Victoria,2021-Q4,-8779.0
6: Net Internal Migration,2: Victoria,2022-Q1,-3350.0
13: Change Over Previous Quarter,3: Queensland,1981-Q2,
13: Change Over Previous Quarter,3: Queensland,1981-Q3,22269.0
13: Change Over Previous Quarter,3: Queensland,1981-Q4,20466.0
13: Change Over Previous Quarter,3: Queensland,1982-Q1,18412.0
13: Change Over Previous Quarter,3: Queensland,1982-Q2,18231.0
13: Change Over Previous Quarter,3: Queensland,1982-Q3,18326.0
13: Change Over Previous Quarter,3: Queensland,1982-Q4,13563.0
13: Change Over Previous Quarter,3: Queensland,1983-Q1,13234.0
13: Change Over Previous Quarter,3: Queensland,1983-Q2,12573.0
13: Change Over Previous Quarter,3: Queensland,1983-Q3,11091.0
13: Change Over Previous Quarter,3: Queensland,1983-Q4,9912.0
13: Change Over Previous Quarter,3: Queensland,1984-Q1,10158.0
13: Change Over Previous Quarter,3: Queensland,1984-Q2,10416.0
13: Change Over Previous Quarter,3: Queensland,1984-Q3,12117.0
13: Change Over Previous Quarter,3: Queensland,1984-Q4,11102.0
13: Change Over Previous Quarter,3: Queensland,1985-Q1,12374.0
13: Change Over Previous Quarter,3: Queensland,1985-Q2,11766.0
13: Change Over Previous Quarter,3: Queensland,1985-Q3,12150.0
13: Change Over Previous Quarter,3: Queensland,1985-Q4,13732.0
13: Change Over Previous Quarter,3: Queensland,1986-Q1,13105.0
13: Change Over Previous Quarter,3: Queensland,1986-Q2,14390.0
13: Change Over Previous Quarter,3: Queensland,1986-Q3,11882.0
13: Change Over Previous Quarter,3: Queensland,1986-Q4,12301.0
13: Change Over Previous Quarter,3: Queensland,1987-Q1,13876.0
13: Change Over Previous Quarter,3: Queensland,1987-Q2,12453.0
13: Change Over Previous Quarter,3: Queensland,1987-Q3,13022.0
13: Change Over Previous Quarter,3: Queensland,1987-Q4,15387.0
13: Change Over Previous Quarter,3: Queensland,1988-Q1,20476.0
13: Change Over Previous Quarter,3: Queensland,1988-Q2,15915.0
13: Change Over Previous Quarter,3: Queensland,1988-Q3,20482.0
13: Change Over Previous Quarter,3: Queensland,1988-Q4,20480.0
13: Change Over Previous Quarter,3: Queensland,1989-Q1,25976.0
13: Change Over Previous Quarter,3: Queensland,1989-Q2,20792.0
13: Change Over Previous Quarter,3: Queensland,1989-Q3,19408.0
13: Change Over Previous Quarter,3: Queensland,1989-Q4,16962.0
13: Change Over Previous Quarter,3: Queensland,1990-Q1,20163.0
13: Change Over Previous Quarter,3: Queensland,1990-Q2,15113.0
13: Change Over Previous Quarter,3: Queensland,1990-Q3,14255.0
13: Change Over Previous Quarter,3: Queensland,1990-Q4,15175.0
13: Change Over Previous Quarter,3: Queensland,1991-Q1,18799.0
13: Change Over Previous Quarter,3: Queensland,1991-Q2,13439.0
13: Change Over Previous Quarter,3: Queensland,1991-Q3,15033.0
13: Change Over Previous Quarter,3: Queensland,1991-Q4,14457.0
13: Change Over Previous Quarter,3: Queensland,1992-Q1,19881.0
13: Change Over Previous Quarter,3: Queensland,1992-Q2,12876.0
13: Change Over Previous Quarter,3: Queensland,1992-Q3,17951.0
13: Change Over Previous Quarter,3: Queensland,1992-Q4,15989.0
13: Change Over Previous Quarter,3: Queensland,1993-Q1,24193.0
13: Change Over Previous Quarter,3: Queensland,1993-Q2,14854.0
13: Change Over Previous Quarter,3: Queensland,1993-Q3,19658.0
13: Change Over Previous Quarter,3: Queensland,1993-Q4,15143.0
13: Change Over Previous Quarter,3: Queensland,1994-Q1,20379.0
13: Change Over Previous Quarter,3: Queensland,1994-Q2,15201.0
13: Change Over Previous Quarter,3: Queensland,1994-Q3,17582.0
13: Change Over Previous Quarter,3: Queensland,1994-Q4,14729.0
13: Change Over Previous Quarter,3: Queensland,1995-Q1,19437.0
13: Change Over Previous Quarter,3: Queensland,1995-Q2,19066.0
13: Change Over Previous Quarter,3: Queensland,1995-Q3,17737.0
13: Change Over Previous Quarter,3: Queensland,1995-Q4,16626.0
13: Change Over Previous Quarter,3: Queensland,1996-Q1,17764.0
13: Change Over Previous Quarter,3: Queensland,1996-Q2,13685.0
13: Change Over Previous Quarter,3: Queensland,1996-Q3,15407.0
13: Change Over Previous Quarter,3: Queensland,1996-Q4,11980.0
13: Change Over Previous Quarter,3: Queensland,1997-Q1,13198.0
13: Change Over Previous Quarter,3: Queensland,1997-Q2,11640.0
13: Change Over Previous Quarter,3: Queensland,1997-Q3,13767.0
13: Change Over Previous Quarter,3: Queensland,1997-Q4,11210.0
13: Change Over Previous Quarter,3: Queensland,1998-Q1,13089.0
13: Change Over Previous Quarter,3: Queensland,1998-Q2,11001.0
13: Change Over Previous Quarter,3: Queensland,1998-Q3,11592.0
13: Change Over Previous Quarter,3: Queensland,1998-Q4,11429.0
13: Change Over Previous Quarter,3: Queensland,1999-Q1,14691.0
13: Change Over Previous Quarter,3: Queensland,1999-Q2,11740.0
13: Change Over Previous Quarter,3: Queensland,1999-Q3,12463.0
13: Change Over Previous Quarter,3: Queensland,1999-Q4,14635.0
13: Change Over Previous Quarter,3: Queensland,2000-Q1,16113.0
13: Change Over Previous Quarter,3: Queensland,2000-Q2,12311.0
13: Change Over Previous Quarter,3: Queensland,2000-Q3,13988.0
13: Change Over Previous Quarter,3: Queensland,2000-Q4,14224.0
13: Change Over Previous Quarter,3: Queensland,2001-Q1,18796.0
13: Change Over Previous Quarter,3: Queensland,2001-Q2,15003.0
13: Change Over Previous Quarter,3: Queensland,2001-Q3,19500.0
13: Change Over Previous Quarter,3: Queensland,2001-Q4,20234.0
13: Change Over Previous Quarter,3: Queensland,2002-Q1,20248.0
13: Change Over Previous Quarter,3: Queensland,2002-Q2,21672.0
13: Change Over Previous Quarter,3: Queensland,2002-Q3,23747.0
13: Change Over Previous Quarter,3: Queensland,2002-Q4,23921.0
13: Change Over Previous Quarter,3: Queensland,2003-Q1,22448.0
13: Change Over Previous Quarter,3: Queensland,2003-Q2,19882.0
13: Change Over Previous Quarter,3: Queensland,2003-Q3,21988.0
13: Change Over Previous Quarter,3: Queensland,2003-Q4,23451.0
13: Change Over Previous Quarter,3: Queensland,2004-Q1,22361.0
13: Change Over Previous Quarter,3: Queensland,2004-Q2,19049.0
13: Change Over Previous Quarter,3: Queensland,2004-Q3,19882.0
13: Change Over Previous Quarter,3: Queensland,2004-Q4,22499.0
13: Change Over Previous Quarter,3: Queensland,2005-Q1,24600.0
13: Change Over Previous Quarter,3: Queensland,2005-Q2,21543.0
13: Change Over Previous Quarter,3: Queensland,2005-Q3,22000.0
13: Change Over Previous Quarter,3: Queensland,2005-Q4,23681.0
13: Change Over Previous Quarter,3: Queensland,2006-Q1,23478.0
13: Change Over Previous Quarter,3: Queensland,2006-Q2,20339.0
13: Change Over Previous Quarter,3: Queensland,2006-Q3,23588.0
13: Change Over Previous Quarter,3: Queensland,2006-Q4,24265.0
13: Change Over Previous Quarter,3: Queensland,2007-Q1,28686.0
13: Change Over Previous Quarter,3: Queensland,2007-Q2,26487.0
13: Change Over Previous Quarter,3: Queensland,2007-Q3,23940.0
13: Change Over Previous Quarter,3: Queensland,2007-Q4,25032.0
13: Change Over Previous Quarter,3: Queensland,2008-Q1,31489.0
13: Change Over Previous Quarter,3: Queensland,2008-Q2,28026.0
13: Change Over Previous Quarter,3: Queensland,2008-Q3,28486.0
13: Change Over Previous Quarter,3: Queensland,2008-Q4,27560.0
13: Change Over Previous Quarter,3: Queensland,2009-Q1,30054.0
13: Change Over Previous Quarter,3: Queensland,2009-Q2,23166.0
13: Change Over Previous Quarter,3: Queensland,2009-Q3,21364.0
13: Change Over Previous Quarter,3: Queensland,2009-Q4,17319.0
13: Change Over Previous Quarter,3: Queensland,2010-Q1,20347.0
13: Change Over Previous Quarter,3: Queensland,2010-Q2,16943.0
13: Change Over Previous Quarter,3: Queensland,2010-Q3,16726.0
13: Change Over Previous Quarter,3: Queensland,2010-Q4,15412.0
13: Change Over Previous Quarter,3: Queensland,2011-Q1,21089.0
13: Change Over Previous Quarter,3: Queensland,2011-Q2,18807.0
13: Change Over Previous Quarter,3: Queensland,2011-Q3,21326.0
13: Change Over Previous Quarter,3: Queensland,2011-Q4,20545.0
13: Change Over Previous Quarter,3: Queensland,2012-Q1,26964.0
13: Change Over Previous Quarter,3: Queensland,2012-Q2,23074.0
13: Change Over Previous Quarter,3: Queensland,2012-Q3,23413.0
13: Change Over Previous Quarter,3: Queensland,2012-Q4,19204.0
13: Change Over Previous Quarter,3: Queensland,2013-Q1,23126.0
13: Change Over Previous Quarter,3: Queensland,2013-Q2,18394.0
13: Change Over Previous Quarter,3: Queensland,2013-Q3,17960.0
13: Change Over Previous Quarter,3: Queensland,2013-Q4,14655.0
13: Change Over Previous Quarter,3: Queensland,2014-Q1,19748.0
13: Change Over Previous Quarter,3: Queensland,2014-Q2,14466.0
